settlementDate,settlementPeriod,acceptedprice
2023-05-22,23,45.714285714285715
2023-05-22,24,45.97
2023-05-22,25,44.548571428571435
2023-05-22,30,28.45
2023-05-22,31,28.45
2023-05-22,36,40.0
2023-05-22,37,40.0
2023-05-22,47,47.26454545454545
2023-05-22,48,44.36266666666666
2023-05-23,1,46.90090909090909
2023-05-23,9,30.0
2023-05-23,10,38.333333333333336
2023-05-23,11,35.169230769230765
2023-05-23,16,51.1925
2023-05-23,21,34.464285714285715
2023-05-23,23,34.9875
2023-05-23,24,19.003333333333334
2023-05-23,28,52.21
2023-05-23,31,13.2
2023-05-23,32,13.2
2023-05-23,46,25.0
2023-05-23,47,44.0
2023-05-23,48,25.0
2023-05-24,1,25.0
2023-05-24,5,26.0
2023-05-24,10,24.883333333333336
2023-05-24,15,21.45
2023-05-24,17,36.69125
2023-05-24,18,48.330000000000005
2023-05-24,20,40.856
2023-05-24,24,46.42333333333334
2023-05-24,25,33.56
2023-05-24,32,34.27333333333333
2023-05-24,35,40.653333333333336
2023-05-24,37,26.5
2023-05-24,40,37.67888888888889
2023-05-24,41,44.02777777777778
2023-05-24,42,44.0
2023-05-24,44,44.826666666666675
2023-05-24,45,45.28666666666666
2023-05-24,47,46.0
2023-05-25,13,46.0
2023-05-25,14,40.231
2023-05-25,19,70.5
2023-05-25,25,55.0
2023-05-25,26,55.0
2023-05-25,31,47.0
2023-05-25,32,49.260000000000005
2023-05-25,34,49.275000000000006
2023-05-25,36,45.39555555555555
2023-05-25,37,43.27444444444445
2023-05-25,41,51.85
2023-05-25,42,39.0
2023-05-25,44,51.032
2023-05-25,45,49.333333333333336
2023-05-25,47,38.63333333333333
2023-05-25,48,49.65181818181818
2023-05-26,1,45.0
2023-05-26,2,46.0125
2023-05-26,3,45.7525
2023-05-26,4,39.168
2023-05-26,5,42.565999999999995
2023-05-26,10,26.333333333333332
2023-05-26,11,26.333333333333332
2023-05-26,13,25.0
2023-05-26,14,34.042500000000004
2023-05-26,15,34.105000000000004
2023-05-26,17,45.864999999999995
2023-05-26,18,53.15
2023-05-26,19,31.4
2023-05-26,20,31.5
2023-05-26,25,0.0
2023-05-26,27,0.0
2023-05-26,32,28.695
2023-05-26,33,33.0
2023-05-26,35,31.093
2023-05-26,38,42.0
2023-05-26,39,31.0
2023-05-26,42,47.93666666666667
2023-05-27,3,42.75
2023-05-27,6,41.193333333333335
2023-05-27,7,43.5
2023-05-27,8,42.6
2023-05-27,10,38.2
2023-05-27,11,25.0
2023-05-27,14,25.0
2023-05-27,16,27.394
2023-05-27,17,9.4875
2023-05-27,19,15.053749999999999
2023-05-27,20,7.638181818181818
2023-05-27,24,-3.7662500000000003
2023-05-27,25,-10.656666666666666
2023-05-27,27,-25.16111111111111
2023-05-27,28,-26.82875
2023-05-27,29,-25.333333333333332
2023-05-27,32,-33.48571428571429
2023-05-27,33,-45.0
2023-05-27,35,22.58238095238095
2023-05-27,36,23.25
2023-05-27,42,36.955
2023-05-28,14,35.0
2023-05-28,15,26.4775
2023-05-28,19,14.374
2023-05-28,20,10.0
2023-05-28,21,10.676666666666668
2023-05-28,22,10.62
2023-05-28,23,11.077142857142857
2023-05-28,24,9.528
2023-05-28,25,13.33
2023-05-28,26,11.55
2023-05-28,27,-13.705
2023-05-28,32,-7.032500000000001
2023-05-28,33,-10.854999999999999
2023-05-28,34,17.5
2023-05-28,35,5.0
2023-05-28,42,1.3533333333333335
2023-05-28,46,7.162000000000001
2023-05-28,48,-110.66
2023-05-29,1,9.902857142857142
2023-05-29,2,16.215
2023-05-29,3,21.075
2023-05-29,4,26.606666666666666
2023-05-29,6,5.666666666666667
2023-05-29,12,-0.029999999999999954
2023-05-29,13,-0.029999999999999954
2023-05-29,15,5.696666666666666
2023-05-29,16,5.5
2023-05-29,26,-10.27
2023-05-29,27,-22.5
2023-05-29,28,-21.08
2023-05-29,29,-15.0
2023-05-29,36,-15.0
2023-05-29,48,32.77777777777778
2023-05-30,1,30.651999999999997
2023-05-30,2,20.5675
2023-05-30,3,17.572499999999998
2023-05-30,4,23.333333333333332
2023-05-30,6,27.865
2023-05-30,10,28.742
2023-05-30,11,18.619999999999997
2023-05-30,15,31.68
2023-05-30,16,30.0
2023-05-30,17,30.0
2023-05-30,21,21.0
2023-05-30,22,21.0
2023-05-30,25,21.0
2023-05-30,27,16.0
2023-05-30,28,16.0
2023-05-30,44,36.0
2023-05-30,45,36.0
2023-05-30,46,35.81
2023-05-31,13,37.47
2023-05-31,14,39.71
2023-05-31,23,29.189999999999998
2023-05-31,24,29.54444444444444
2023-05-31,25,33.975
2023-05-31,26,26.3
2023-05-31,27,20.975
2023-05-31,28,17.216666666666665
2023-05-31,33,26.395999999999997
2023-05-31,35,21.731666666666666
2023-05-31,39,17.5
2023-05-31,40,30.0
2023-05-31,41,30.0
2023-05-31,42,31.9
2023-05-31,43,35.0
2023-05-31,44,35.0
2023-05-31,48,45.86857142857143
2023-06-01,11,41.604285714285716
2023-06-01,14,37.906666666666666
2023-06-01,15,24.345
2023-06-01,17,19.896666666666665
2023-06-01,24,37.335454545454546
2023-06-01,25,30.0
2023-06-01,27,37.128571428571426
2023-06-01,28,37.35333333333333
2023-06-01,31,33.654
2023-06-01,33,35.434000000000005
2023-06-01,34,39.208666666666666
2023-06-01,35,36.135
2023-06-01,37,35.916363636363634
2023-06-01,39,40.122
2023-06-01,40,35.192727272727275
2023-06-01,41,35.266666666666666
2023-06-01,42,36.806
2023-06-01,43,29.725
2023-06-01,44,39.582727272727276
2023-06-01,47,39.31
2023-06-02,1,39.63
2023-06-02,6,36.27
2023-06-02,7,36.2
2023-06-02,12,40.5775
2023-06-02,13,38.742000000000004
2023-06-02,14,42.055
2023-06-02,15,28.708750000000002
2023-06-02,22,35.833333333333336
2023-06-02,23,29.333333333333332
2023-06-02,24,40.462500000000006
2023-06-02,25,41.345
2023-06-02,28,36.775
2023-06-02,29,36.510000000000005
2023-06-02,31,36.5
2023-06-02,32,37.35
2023-06-02,33,33.0
2023-06-02,34,40.586666666666666
2023-06-02,35,38.15
2023-06-02,43,50.0
2023-06-02,44,50.0
2023-06-02,46,40.26444444444444
2023-06-02,47,40.178
2023-06-03,4,38.0
2023-06-03,5,38.0
2023-06-03,8,40.03333333333333
2023-06-03,9,37.516666666666666
2023-06-03,10,37.516666666666666
2023-06-03,13,38.0
2023-06-03,15,36.019999999999996
2023-06-03,17,34.36833333333333
2023-06-03,20,26.903333333333336
2023-06-03,22,36.0
2023-06-03,24,24.963
2023-06-03,25,25.608000000000004
2023-06-03,26,16.68125
2023-06-03,30,22.463333333333335
2023-06-03,31,23.133333333333336
2023-06-03,32,26.502
2023-06-03,33,38.22555555555556
2023-06-03,36,38.2725
2023-06-03,37,38.92
2023-06-04,26,-31.56
2023-06-04,30,24.353333333333335
2023-06-04,31,21.419999999999998
2023-06-04,32,21.076666666666668
2023-06-04,34,46.7
2023-06-04,35,33.71909090909091
2023-06-04,41,39.46333333333333
2023-06-04,46,30.848000000000003
2023-06-04,47,30.445999999999998
2023-06-05,10,36.62
2023-06-05,31,28.98
2023-06-05,33,37.39
2023-06-05,35,45.446
2023-06-05,36,37.179
2023-06-05,37,33.538
2023-06-05,41,37.0
2023-06-05,42,36.666666666666664
2023-06-05,43,37.0
2023-06-05,44,37.0
2023-06-05,45,37.0
2023-06-05,47,34.82785714285715
2023-06-06,6,38.0
2023-06-06,8,48.708571428571425
2023-06-06,14,50.03
2023-06-06,15,39.37
2023-06-06,23,55.51333333333333
2023-06-06,30,55.0
2023-06-06,31,55.0
2023-06-06,36,0.0
2023-06-06,40,57.168000000000006
2023-06-06,42,57.496
2023-06-06,47,59.055
2023-06-07,7,51.19
2023-06-07,13,49.876666666666665
2023-06-07,15,52.5
2023-06-07,16,56.666666666666664
2023-06-07,17,48.99
2023-06-07,33,47.69
2023-06-07,43,47.96625
2023-06-07,44,35.0
2023-06-07,48,51.736000000000004
2023-06-08,1,49.364
2023-06-08,2,47.6
2023-06-08,8,51.35
2023-06-08,9,51.35
2023-06-08,10,51.605000000000004
2023-06-08,11,51.97
2023-06-08,12,49.730000000000004
2023-06-08,13,42.15833333333333
2023-06-08,16,53.8
2023-06-08,18,49.0
2023-06-08,19,36.53333333333333
2023-06-08,20,49.0
2023-06-08,23,49.0
2023-06-08,30,14.38
2023-06-08,31,9.0
2023-06-08,35,37.82857142857143
2023-06-08,36,-50.0
2023-06-08,37,50.965999999999994
2023-06-08,38,50.403999999999996
2023-06-08,40,56.56
2023-06-08,42,46.04705882352941
2023-06-08,43,28.96666666666667
2023-06-08,47,51.97
2023-06-08,48,46.375
2023-06-09,5,52.0
2023-06-09,14,49.333333333333336
2023-06-09,15,50.0
2023-06-09,20,49.76
2023-06-09,21,49.74666666666667
2023-06-09,27,36.056
2023-06-09,28,30.0
2023-06-09,29,30.0
2023-06-09,30,26.3
2023-06-09,34,67.3
2023-06-09,41,59.49
2023-06-10,1,36.97176470588235
2023-06-10,2,34.775625
2023-06-10,4,37.066
2023-06-10,5,40.596000000000004
2023-06-10,6,31.157692307692308
2023-06-10,7,24.993333333333336
2023-06-10,13,42.0
2023-06-10,25,25.20625
2023-06-10,28,4.35
2023-06-10,29,2.9333333333333336
2023-06-10,32,0.1625
2023-06-10,37,24.906666666666666
2023-06-10,46,67.28333333333333
2023-06-10,48,56.326
2023-06-11,1,52.04666666666666
2023-06-11,2,55.51363636363636
2023-06-11,3,53.8125
2023-06-11,5,80.0
2023-06-11,12,56.80916666666667
2023-06-11,13,66.0
2023-06-11,15,47.330555555555556
2023-06-11,22,56.211875
2023-06-11,24,62.0
2023-06-11,29,47.833333333333336
2023-06-11,30,25.36
2023-06-11,37,60.80272727272727
2023-06-11,40,70.29428571428572
2023-06-11,41,68.95333333333333
2023-06-11,42,75.818
2023-06-11,43,74.91181818181818
2023-06-11,44,86.72
2023-06-11,46,74.168
2023-06-11,48,62.3125
2023-06-12,1,72.71857142857142
2023-06-12,7,63.4075
2023-06-12,8,56.86
2023-06-12,9,70.6675
2023-06-12,10,70.105
2023-06-12,11,59.357142857142854
2023-06-12,12,64.45666666666666
2023-06-12,13,58.90416666666667
2023-06-12,15,45.0
2023-06-12,16,45.0
2023-06-12,17,45.0
2023-06-12,20,75.16666666666667
2023-06-12,21,77.6
2023-06-12,24,84.0
2023-06-12,25,84.0
2023-06-12,27,90.0
2023-06-12,28,91.85666666666667
2023-06-12,32,81.12375
2023-06-12,41,0.0
2023-06-12,47,46.425000000000004
2023-06-13,1,64.95333333333333
2023-06-13,2,57.0775
2023-06-13,3,60.77571428571429
2023-06-13,4,61.048571428571435
2023-06-13,16,74.69999999999999
2023-06-13,17,82.84333333333333
2023-06-13,18,88.93
2023-06-13,19,82.11500000000001
2023-06-13,20,84.0
2023-06-13,22,68.68333333333334
2023-06-13,23,66.62
2023-06-13,24,65.62833333333333
2023-06-13,25,63.1725
2023-06-13,26,63.870000000000005
2023-06-13,34,69.10000000000001
2023-06-13,35,65.964
2023-06-13,38,60.0
2023-06-13,42,70.765
2023-06-13,43,70.72500000000001
2023-06-13,46,66.5
2023-06-13,47,66.5
2023-06-13,48,75.0
2023-06-14,3,45.28
2023-06-14,4,41.4775
2023-06-14,6,31.6625
2023-06-14,7,39.62
2023-06-14,9,50.303333333333335
2023-06-14,10,50.166666666666664
2023-06-14,13,68.0
2023-06-14,14,68.0
2023-06-14,17,47.925
2023-06-14,36,69.09666666666666
2023-06-14,42,57.55
2023-06-14,46,62.760625000000005
2023-06-14,47,47.368
2023-06-15,12,52.642380952380954
2023-06-15,18,68.99444444444445
2023-06-15,19,66.85857142857142
2023-06-15,20,70.78
2023-06-15,21,70.94888888888889
2023-06-15,42,73.0
2023-06-15,43,73.0
2023-06-16,11,76.995
2023-06-16,12,77.64375
2023-06-16,13,56.945
2023-06-16,14,67.01928571428572
2023-06-16,15,82.24333333333334
2023-06-16,21,83.1
2023-06-16,22,90.94
2023-06-16,23,78.172
2023-06-16,24,65.056
2023-06-16,25,65.108
2023-06-16,26,75.0
2023-06-16,27,75.0
2023-06-16,30,43.65
2023-06-16,34,75.0
2023-06-16,35,75.0
2023-06-16,36,75.0
2023-06-16,37,75.0
2023-06-16,38,75.0
2023-06-16,39,75.0
2023-06-16,40,70.5
2023-06-16,41,70.5
2023-06-16,43,76.805
2023-06-16,44,76.61
2023-06-17,12,81.3
2023-06-17,13,71.72333333333334
2023-06-17,14,70.41666666666667
2023-06-17,18,70.62166666666667
2023-06-17,19,67.77066666666667
2023-06-17,20,70.5025
2023-06-17,22,78.94
2023-06-17,23,69.768
2023-06-17,24,72.72666666666667
2023-06-17,25,72.77666666666666
2023-06-17,28,57.864285714285714
2023-06-17,29,53.8375
2023-06-17,33,68.1
2023-06-17,34,68.03999999999999
2023-06-17,38,70.78
2023-06-17,39,70.99333333333334
2023-06-17,44,68.37428571428572
2023-06-17,45,67.43111111111111
2023-06-17,46,65.2
2023-06-18,4,60.029999999999994
2023-06-18,5,59.794000000000004
2023-06-18,9,59.54600000000001
2023-06-18,10,59.47
2023-06-18,15,61.8375
2023-06-18,16,63.28857142857142
2023-06-18,17,62.2
2023-06-18,18,69.05
2023-06-18,19,67.70666666666666
2023-06-18,20,70.27
2023-06-18,23,62.498000000000005
2023-06-18,24,56.818666666666665
2023-06-18,26,69.78999999999999
2023-06-18,30,61.0
2023-06-18,31,58.0
2023-06-18,34,61.01166666666666
2023-06-18,35,64.03333333333333
2023-06-18,36,62.1475
2023-06-18,37,55.0
2023-06-18,38,71.1557142857143
2023-06-18,39,62.25769230769231
2023-06-18,45,117.0
2023-06-19,7,65.35
2023-06-19,11,65.36333333333333
2023-06-19,13,61.824
2023-06-19,29,64.895
2023-06-19,34,93.2
2023-06-19,35,103.1
2023-06-19,36,140.0
2023-06-19,37,110.37
2023-06-19,39,64.36
2023-06-19,40,62.10333333333333
2023-06-19,43,72.426
2023-06-19,44,75.8625
2023-06-19,45,100.56
2023-06-19,47,92.6
2023-06-20,1,40.17
2023-06-20,4,67.03666666666668
2023-06-20,5,75.0
2023-06-20,7,60.327999999999996
2023-06-20,8,56.445
2023-06-20,16,69.35499999999999
2023-06-20,17,69.12333333333333
2023-06-20,20,73.89
2023-06-20,24,73.21
2023-06-20,25,68.51
2023-06-20,28,69.2
2023-06-20,29,69.2
2023-06-20,32,74.445
2023-06-20,33,70.22833333333334
2023-06-20,35,70.29499999999999
2023-06-20,37,69.21
2023-06-20,38,69.21
2023-06-20,40,85.0
2023-06-20,44,81.24
2023-06-20,45,76.102
2023-06-20,46,77.89500000000001
2023-06-21,1,71.00125
2023-06-21,2,71.20777777777778
2023-06-21,3,74.94333333333333
2023-06-21,9,76.12
2023-06-21,10,75.86
2023-06-21,11,70.885
2023-06-21,19,73.4
2023-06-21,21,73.4
2023-06-21,24,67.826
2023-06-21,25,48.148
2023-06-21,27,41.83888888888889
2023-06-21,28,33.84
2023-06-21,38,72.24571428571429
2023-06-21,44,79.58500000000001
2023-06-21,45,80.22
2023-06-21,47,69.5
2023-06-21,48,78.00714285714285
2023-06-22,1,76.58
2023-06-22,13,78.6125
2023-06-22,15,80.55333333333333
2023-06-22,16,80.69666666666667
2023-06-22,17,64.48119047619048
2023-06-22,18,65.47475
2023-06-22,19,67.3175
2023-06-22,27,61.92999999999999
2023-06-22,28,62.166
2023-06-22,31,29.47
2023-06-22,32,65.88818181818182
2023-06-22,33,65.85181818181819
2023-06-22,35,54.17666666666667
2023-06-22,38,76.33
2023-06-22,39,75.87
2023-06-23,2,74.065
2023-06-23,6,70.46600000000001
2023-06-23,26,60.0
2023-06-23,27,61.669999999999995
2023-06-23,28,61.669999999999995
2023-06-23,36,43.07
2023-06-23,37,56.416666666666664
2023-06-23,41,62.05
2023-06-23,46,69.0
2023-06-24,3,71.0
2023-06-24,8,67.0
2023-06-24,9,67.0
2023-06-24,12,71.0
2023-06-24,13,67.0
2023-06-24,20,63.13272727272727
2023-06-24,21,60.96076923076923
2023-06-24,22,53.285555555555554
2023-06-24,26,51.609
2023-06-24,27,50.616
2023-06-24,35,39.12
2023-06-24,36,42.62
2023-06-24,41,41.666666666666664
2023-06-24,42,58.5
2023-06-24,43,61.272000000000006
2023-06-24,44,47.91833333333333
2023-06-25,2,52.221111111111114
2023-06-25,3,36.08941176470588
2023-06-25,11,-14.54
2023-06-25,22,15.49
2023-06-25,28,29.566666666666666
2023-06-25,48,56.22
2023-06-26,1,31.01833333333333
2023-06-26,2,50.05452380952381
2023-06-26,3,40.29222222222222
2023-06-26,6,57.61333333333334
2023-06-26,7,56.29666666666666
2023-06-26,16,63.96666666666667
2023-06-26,17,56.07857142857143
2023-06-26,30,49.58142857142857
2023-06-26,31,53.383333333333326
2023-06-27,18,58.05642857142857
2023-06-27,26,53.01
2023-06-27,31,42.295
2023-06-27,32,36.0
2023-06-27,33,34.31
2023-06-27,35,41.0
2023-06-27,38,52.5925
2023-06-27,39,47.8875
2023-06-27,40,38.45
2023-06-27,41,37.9
2023-06-27,42,85.99666666666667
2023-06-27,43,72.01
2023-06-28,23,75.39500000000001
2023-06-28,24,75.56
2023-06-28,26,80.5
2023-06-28,30,67.0
2023-06-28,33,57.345
2023-06-28,34,54.485
2023-06-28,37,72.32
2023-06-28,38,76.37
2023-06-28,42,74.65888888888888
2023-06-28,45,63.651666666666664
2023-06-28,46,75.65666666666667
2023-06-28,47,69.97666666666667
2023-06-28,48,59.90730769230769
2023-06-29,2,64.675
2023-06-29,3,72.765
2023-06-29,4,80.0
2023-06-29,5,80.0
2023-06-29,6,55.52125
2023-06-29,7,59.0
2023-06-29,13,67.7425
2023-06-29,15,75.22
2023-06-29,16,71.15666666666667
2023-06-29,18,72.0
2023-06-29,19,63.61
2023-06-29,20,64.72999999999999
2023-06-29,21,63.10142857142858
2023-06-29,22,65.91499999999999
2023-06-29,26,62.36666666666667
2023-06-29,28,61.57
2023-06-29,29,65.49000000000001
2023-06-29,31,72.94333333333333
2023-06-29,33,73.652
2023-06-29,44,64.73
2023-06-29,45,74.0
2023-06-29,46,57.69214285714286
2023-06-29,47,57.01
2023-06-29,48,60.596666666666664
2023-06-30,17,57.08090909090909
2023-06-30,18,34.49166666666667
2023-06-30,20,50.54387096774193
2023-06-30,21,62.658
2023-06-30,23,59.77461538461539
2023-06-30,24,56.98076923076923
2023-06-30,28,51.9925
2023-06-30,29,44.082499999999996
2023-06-30,32,50.4
2023-06-30,33,36.98117647058824
2023-06-30,34,51.67416666666667
2023-06-30,35,51.148
2023-06-30,36,56.99777777777778
2023-06-30,37,57.21555555555556
2023-06-30,40,53.78692307692308
2023-06-30,41,54.095
2023-06-30,42,53.55
2023-06-30,43,55.1
2023-06-30,47,51.67714285714286
2023-06-30,48,48.0375
